user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
65863,2023-09-25 00:00:00,2023-02-16 20:00:00,302,DEV5750,Ads,FireFox,F,52,192.168.234.235,0
52043,2023-09-16 00:00:00,2023-06-01 23:00:00,286,DEV8306,Direct,Chrome,F,55,192.168.204.157,0
92569,2023-03-26 00:00:00,2023-06-06 13:00:00,293,DEV9943,Ads,Safari,F,21,192.168.204.66,0
25408,2023-01-10 00:00:00,2023-01-18 07:00:00,219,DEV2232,Ads,FireFox,F,62,192.168.246.21,0
67980,2023-10-16 00:00:00,2023-09-18 00:00:00,297,DEV7081,Direct,IE,F,27,192.168.34.55,0
92956,2023-02-28 00:00:00,2023-05-25 15:00:00,368,DEV5414,Ads,FireFox,F,35,192.168.125.141,0
26351,2023-09-19 00:00:00,2023-03-10 16:00:00,190,DEV4860,SEO,FireFox,M,63,192.168.231.44,1
14131,2023-10-12 00:00:00,2023-05-13 09:00:00,262,DEV5728,Direct,Chrome,M,36,192.168.85.32,0
54825,2023-04-29 00:00:00,2023-09-30 05:00:00,426,DEV8645,Direct,Safari,M,32,192.168.139.151,0
21349,2023-06-17 00:00:00,2023-05-10 06:00:00,291,DEV3699,Direct,Chrome,M,40,192.168.196.184,0
70931,2023-07-08 00:00:00,2023-09-26 17:00:00,154,DEV8279,Ads,Chrome,F,40,192.168.136.129,0
54254,2023-09-08 00:00:00,2023-01-28 01:00:00,449,DEV9074,Direct,Chrome,F,38,192.168.58.253,0
48225,2023-08-17 00:00:00,2023-11-07 20:00:00,125,DEV6045,SEO,Safari,M,43,192.168.94.237,0
22453,2023-07-09 00:00:00,2023-04-12 08:00:00,358,DEV3000,SEO,Chrome,M,62,192.168.28.220,0
28814,2023-05-04 00:00:00,2023-06-23 04:00:00,477,DEV7006,Direct,IE,M,51,192.168.245.227,0
28263,2023-03-25 00:00:00,2023-06-03 07:00:00,39,DEV1239,SEO,Safari,M,58,192.168.54.93,1
87694,2023-10-24 00:00:00,2023-09-05 23:00:00,386,DEV8439,Ads,IE,F,30,192.168.149.118,0
25735,2023-08-03 00:00:00,2023-07-03 04:00:00,251,DEV3190,Direct,Safari,M,42,192.168.212.104,0
25830,2023-08-25 00:00:00,2023-04-03 23:00:00,14,DEV5214,SEO,IE,F,61,192.168.176.139,0
57893,2023-04-23 00:00:00,2023-06-16 14:00:00,383,DEV5691,Ads,FireFox,F,50,192.168.198.216,0
54673,2023-08-05 00:00:00,2023-04-29 07:00:00,271,DEV3015,Direct,Chrome,F,45,192.168.135.224,0
99462,2023-09-03 00:00:00,2023-07-07 04:00:00,115,DEV6370,Direct,IE,M,30,192.168.15.167,0
55066,2023-02-06 00:00:00,2023-09-17 04:00:00,133,DEV1162,Direct,IE,M,44,192.168.172.63,0
13373,2023-03-05 00:00:00,2023-09-20 19:00:00,455,DEV5749,SEO,Chrome,M,25,192.168.190.178,1
20335,2023-08-07 00:00:00,2023-03-06 16:00:00,403,DEV9541,Direct,Chrome,F,53,192.168.236.9,1
33741,2023-02-03 00:00:00,2023-06-14 08:00:00,335,DEV1030,SEO,Safari,M,60,192.168.75.213,0
20692,2023-02-08 00:00:00,2023-04-11 01:00:00,147,DEV7601,Ads,Safari,F,23,192.168.120.198,1
57295,2023-03-08 00:00:00,2023-05-16 00:00:00,115,DEV9005,Ads,IE,F,30,192.168.172.84,0
55541,2023-07-28 00:00:00,2023-06-28 21:00:00,222,DEV3175,Ads,Safari,F,37,192.168.231.55,1
44057,2023-06-01 00:00:00,2023-05-29 20:00:00,309,DEV3826,Direct,Chrome,F,22,192.168.229.213,0
76983,2023-07-18 00:00:00,2023-01-15 10:00:00,65,DEV4619,Ads,Safari,M,62,192.168.72.211,0
29583,2023-03-30 00:00:00,2023-03-17 14:00:00,141,DEV6065,SEO,Safari,F,44,192.168.12.63,0
32765,2023-09-05 00:00:00,2023-05-01 00:00:00,278,DEV1847,SEO,Safari,F,36,192.168.114.215,0
69287,2023-03-20 00:00:00,2023-07-13 06:00:00,131,DEV1791,SEO,FireFox,F,18,192.168.157.232,0
33906,2023-10-12 00:00:00,2023-10-05 22:00:00,211,DEV8892,SEO,Safari,F,21,192.168.51.113,0
95103,2023-02-01 00:00:00,2023-06-29 18:00:00,217,DEV1508,SEO,IE,M,19,192.168.53.56,0
89675,2023-03-28 00:00:00,2023-09-11 23:00:00,284,DEV8079,SEO,Chrome,F,61,192.168.17.24,0
56525,2023-02-08 00:00:00,2023-05-28 14:00:00,463,DEV8977,Ads,Safari,F,43,192.168.180.19,0
48230,2023-04-11 00:00:00,2023-02-07 05:00:00,99,DEV5332,Direct,IE,F,50,192.168.10.167,0
29520,2023-09-01 00:00:00,2023-01-17 19:00:00,199,DEV8775,SEO,FireFox,M,61,192.168.225.150,0
95238,2023-08-20 00:00:00,2023-03-02 09:00:00,274,DEV4024,Ads,Safari,M,62,192.168.89.86,0
61934,2023-03-09 00:00:00,2023-05-26 11:00:00,55,DEV4070,Ads,Safari,M,55,192.168.240.169,0
35566,2023-07-11 00:00:00,2023-07-07 12:00:00,321,DEV2074,SEO,FireFox,F,24,192.168.174.55,1
83193,2023-01-28 00:00:00,2023-05-19 14:00:00,339,DEV6968,Ads,IE,M,46,192.168.32.216,0
40134,2023-09-27 00:00:00,2023-07-26 18:00:00,49,DEV1468,SEO,IE,F,22,192.168.97.25,0
20345,2023-08-14 00:00:00,2023-10-04 16:00:00,76,DEV2915,Direct,IE,M,26,192.168.102.68,0
51185,2023-03-18 00:00:00,2023-04-27 12:00:00,122,DEV5483,SEO,IE,M,30,192.168.28.221,1
80744,2023-08-11 00:00:00,2023-02-27 01:00:00,348,DEV8229,Direct,Chrome,F,63,192.168.108.59,0
43455,2023-06-16 00:00:00,2023-05-28 17:00:00,71,DEV8320,Ads,IE,M,57,192.168.218.164,0
38018,2023-10-11 00:00:00,2023-04-23 10:00:00,236,DEV1735,Ads,FireFox,M,63,192.168.244.152,0
64219,2023-07-11 00:00:00,2023-02-26 04:00:00,183,DEV9133,SEO,IE,F,46,192.168.106.201,0
55991,2023-03-30 00:00:00,2023-06-12 03:00:00,143,DEV9169,Ads,Safari,F,35,192.168.171.161,0
83616,2023-02-01 00:00:00,2023-01-16 01:00:00,294,DEV6048,Ads,Safari,F,47,192.168.120.11,0
97438,2023-05-17 00:00:00,2023-01-21 15:00:00,284,DEV6821,Direct,Safari,M,27,192.168.92.38,0
19486,2023-06-05 00:00:00,2023-01-27 06:00:00,123,DEV6676,SEO,Safari,F,36,192.168.146.146,0
48862,2023-09-07 00:00:00,2023-06-02 07:00:00,117,DEV5477,SEO,Chrome,F,26,192.168.28.193,0
68870,2023-04-05 00:00:00,2023-10-09 07:00:00,152,DEV1095,Direct,Safari,M,38,192.168.89.236,0
96694,2023-01-17 00:00:00,2023-03-17 01:00:00,66,DEV5388,Direct,Safari,F,18,192.168.100.111,0
53856,2023-04-27 00:00:00,2023-09-23 14:00:00,303,DEV5436,Direct,FireFox,M,58,192.168.242.225,1
96055,2023-01-10 00:00:00,2023-05-17 04:00:00,286,DEV9910,SEO,Chrome,F,43,192.168.221.75,0
41379,2023-03-21 00:00:00,2023-05-21 18:00:00,60,DEV7681,Direct,IE,F,31,192.168.19.184,0
74729,2023-05-14 00:00:00,2023-01-28 09:00:00,432,DEV8015,SEO,FireFox,F,56,192.168.96.8,0
38378,2023-07-22 00:00:00,2023-08-05 08:00:00,480,DEV8374,Direct,Safari,M,46,192.168.246.1,0
64353,2023-04-26 00:00:00,2023-04-09 21:00:00,285,DEV6055,Ads,Safari,F,60,192.168.155.33,0
59996,2023-08-08 00:00:00,2023-09-10 19:00:00,243,DEV8658,SEO,Safari,F,24,192.168.20.82,0
24031,2023-09-10 00:00:00,2023-01-27 07:00:00,251,DEV8002,SEO,Chrome,M,41,192.168.205.80,0
90072,2023-06-18 00:00:00,2023-08-21 04:00:00,267,DEV7010,SEO,Safari,F,44,192.168.183.132,1
75982,2023-07-24 00:00:00,2023-08-08 18:00:00,246,DEV4681,Ads,FireFox,F,59,192.168.84.21,0
46683,2023-10-25 00:00:00,2023-04-19 12:00:00,41,DEV8190,Ads,FireFox,M,19,192.168.186.167,0
27618,2023-09-05 00:00:00,2023-01-23 13:00:00,376,DEV3809,SEO,Chrome,M,19,192.168.83.219,0
16587,2023-03-12 00:00:00,2023-10-07 07:00:00,357,DEV7035,Direct,Safari,F,33,192.168.190.159,0
72790,2023-06-05 00:00:00,2023-07-16 15:00:00,257,DEV7126,SEO,Safari,F,29,192.168.44.82,0
41480,2023-04-12 00:00:00,2023-10-11 21:00:00,141,DEV9696,SEO,Safari,M,57,192.168.219.214,0
30527,2023-01-13 00:00:00,2023-05-23 04:00:00,272,DEV7128,Ads,Chrome,M,43,192.168.32.209,0
33569,2023-09-28 00:00:00,2023-01-24 00:00:00,268,DEV6978,Ads,Chrome,M,27,192.168.34.45,0
21151,2023-10-19 00:00:00,2023-10-18 18:00:00,290,DEV5060,Direct,Safari,F,32,192.168.126.228,0
81094,2023-08-08 00:00:00,2023-02-23 22:00:00,377,DEV3984,Direct,FireFox,F,42,192.168.105.163,0
69174,2023-01-15 00:00:00,2023-11-01 18:00:00,259,DEV3796,SEO,Chrome,M,21,192.168.107.189,0
54739,2023-08-26 00:00:00,2023-04-24 16:00:00,274,DEV6444,SEO,Chrome,M,43,192.168.82.217,0
42954,2023-04-27 00:00:00,2023-03-13 23:00:00,224,DEV5931,Direct,FireFox,F,40,192.168.99.106,0
45303,2023-02-25 00:00:00,2023-03-04 22:00:00,224,DEV4926,SEO,FireFox,F,54,192.168.25.134,0
44700,2023-05-12 00:00:00,2023-11-15 20:00:00,291,DEV8956,SEO,Safari,M,59,192.168.86.132,0
77568,2023-08-14 00:00:00,2023-05-08 09:00:00,497,DEV4808,Direct,Safari,M,21,192.168.116.214,1
76788,2023-08-10 00:00:00,2023-05-21 04:00:00,329,DEV9680,Direct,Safari,M,18,192.168.227.159,0
81045,2023-06-22 00:00:00,2023-11-05 21:00:00,27,DEV8311,Direct,Safari,M,18,192.168.78.218,0
47842,2023-10-12 00:00:00,2023-11-12 06:00:00,481,DEV7943,Ads,IE,F,56,192.168.80.83,0
23900,2023-06-06 00:00:00,2023-07-28 15:00:00,356,DEV3713,Direct,Chrome,M,20,192.168.184.207,1
90059,2023-05-31 00:00:00,2023-02-15 02:00:00,11,DEV7118,Ads,FireFox,F,32,192.168.111.233,0
11881,2023-07-04 00:00:00,2023-10-16 11:00:00,10,DEV6713,Direct,IE,M,60,192.168.122.189,0
43037,2023-06-27 00:00:00,2023-08-14 13:00:00,313,DEV2414,Direct,IE,M,35,192.168.155.124,0
11630,2023-01-21 00:00:00,2023-03-25 19:00:00,473,DEV7231,Ads,IE,F,38,192.168.222.121,0
30789,2023-04-22 00:00:00,2023-11-12 00:00:00,456,DEV9591,Ads,Safari,M,25,192.168.79.127,0
98059,2023-06-20 00:00:00,2023-03-06 06:00:00,372,DEV5055,SEO,FireFox,M,42,192.168.77.238,0
93494,2023-05-18 00:00:00,2023-01-22 17:00:00,225,DEV5099,SEO,Safari,F,49,192.168.73.193,0
56151,2023-08-21 00:00:00,2023-04-03 22:00:00,173,DEV6292,SEO,FireFox,M,23,192.168.224.40,0
58920,2023-01-30 00:00:00,2023-02-11 21:00:00,200,DEV4817,Ads,Safari,F,57,192.168.85.65,0
77231,2023-06-10 00:00:00,2023-04-06 03:00:00,84,DEV7482,Direct,FireFox,F,37,192.168.191.6,0
90357,2023-03-19 00:00:00,2023-08-30 15:00:00,35,DEV6325,Ads,Safari,F,46,192.168.243.168,0
13262,2023-10-05 00:00:00,2023-10-12 10:00:00,271,DEV7201,Direct,Chrome,F,22,192.168.122.126,0
76981,2023-01-21 00:00:00,2023-07-30 17:00:00,291,DEV6900,Direct,Safari,M,52,192.168.172.171,0
91972,2023-05-23 00:00:00,2023-03-02 22:00:00,230,DEV4323,Direct,FireFox,F,36,192.168.29.165,0
85485,2023-02-05 00:00:00,2023-09-23 15:00:00,52,DEV8646,SEO,IE,F,56,192.168.166.146,1
64722,2023-08-02 00:00:00,2023-09-08 06:00:00,131,DEV3603,Ads,Safari,F,29,192.168.253.174,0
99499,2023-02-01 00:00:00,2023-08-03 20:00:00,138,DEV2565,Ads,Chrome,M,50,192.168.37.144,0
60818,2023-07-05 00:00:00,2023-07-25 02:00:00,274,DEV5619,SEO,Chrome,F,52,192.168.100.201,0
39932,2023-06-23 00:00:00,2023-09-11 04:00:00,292,DEV2315,Direct,Safari,F,59,192.168.78.196,0
16901,2023-02-23 00:00:00,2023-01-11 17:00:00,80,DEV8367,SEO,IE,M,55,192.168.241.101,0
18597,2023-06-10 00:00:00,2023-04-09 16:00:00,382,DEV5119,Direct,FireFox,F,63,192.168.234.98,0
73909,2023-09-07 00:00:00,2023-10-19 00:00:00,383,DEV2654,SEO,FireFox,M,25,192.168.3.162,0
82391,2023-09-08 00:00:00,2023-05-29 15:00:00,268,DEV4458,Ads,FireFox,F,55,192.168.128.208,0
94214,2023-10-06 00:00:00,2023-04-07 14:00:00,454,DEV1241,SEO,IE,M,48,192.168.84.109,0
18263,2023-06-20 00:00:00,2023-01-12 12:00:00,210,DEV5298,Ads,FireFox,F,28,192.168.185.149,0
73293,2023-07-02 00:00:00,2023-06-27 06:00:00,139,DEV5332,Direct,IE,M,21,192.168.132.187,0
35805,2023-01-02 00:00:00,2023-05-09 02:00:00,389,DEV4069,SEO,Chrome,M,57,192.168.237.35,0
21874,2023-07-13 00:00:00,2023-03-31 23:00:00,339,DEV9485,SEO,Chrome,F,22,192.168.101.136,0
96402,2023-06-15 00:00:00,2023-05-01 22:00:00,90,DEV5305,SEO,Safari,M,59,192.168.211.109,0
24079,2023-09-04 00:00:00,2023-06-24 12:00:00,263,DEV9979,SEO,IE,M,39,192.168.56.105,0
59850,2023-09-01 00:00:00,2023-08-17 15:00:00,424,DEV2632,Ads,FireFox,F,61,192.168.246.108,0
82779,2023-04-20 00:00:00,2023-01-15 22:00:00,74,DEV4073,Ads,Safari,M,34,192.168.205.83,1
19018,2023-03-12 00:00:00,2023-08-13 00:00:00,387,DEV5070,SEO,IE,M,37,192.168.89.131,0
59500,2023-06-13 00:00:00,2023-07-24 00:00:00,155,DEV3276,Ads,IE,M,60,192.168.50.166,0
22100,2023-10-12 00:00:00,2023-10-19 15:00:00,143,DEV3601,SEO,Chrome,M,29,192.168.83.105,0
67021,2023-04-23 00:00:00,2023-01-16 01:00:00,111,DEV9577,Ads,Safari,M,61,192.168.179.202,0
29800,2023-08-16 00:00:00,2023-11-06 17:00:00,498,DEV8682,Ads,Safari,M,34,192.168.70.54,0
73400,2023-01-16 00:00:00,2023-03-09 20:00:00,51,DEV1527,Ads,FireFox,F,44,192.168.107.30,0
39437,2023-01-31 00:00:00,2023-11-08 22:00:00,376,DEV2411,SEO,Chrome,M,40,192.168.49.135,0
86537,2023-06-11 00:00:00,2023-04-22 17:00:00,205,DEV6085,SEO,IE,M,22,192.168.86.111,1
56675,2023-07-12 00:00:00,2023-02-27 04:00:00,369,DEV5197,Ads,Chrome,M,45,192.168.142.64,0
29942,2023-07-29 00:00:00,2023-10-13 04:00:00,269,DEV1389,Direct,IE,F,54,192.168.238.9,0
30862,2023-08-20 00:00:00,2023-06-22 07:00:00,108,DEV4638,Ads,Safari,F,47,192.168.168.87,1
21669,2023-07-03 00:00:00,2023-07-25 08:00:00,397,DEV4792,SEO,Chrome,M,62,192.168.78.112,0
63772,2023-01-15 00:00:00,2023-05-22 23:00:00,74,DEV1840,Direct,FireFox,F,46,192.168.175.148,0
25916,2023-07-28 00:00:00,2023-03-17 13:00:00,306,DEV6712,SEO,IE,M,31,192.168.213.23,0
20878,2023-06-21 00:00:00,2023-04-03 12:00:00,436,DEV1234,Direct,Safari,F,25,192.168.201.150,0
12985,2023-09-23 00:00:00,2023-10-02 17:00:00,232,DEV1113,Direct,Chrome,F,63,192.168.207.68,0
83648,2023-01-20 00:00:00,2023-08-27 03:00:00,254,DEV7079,SEO,FireFox,F,44,192.168.32.35,1
51235,2023-03-11 00:00:00,2023-10-10 17:00:00,192,DEV4138,Ads,Chrome,F,23,192.168.152.231,0
28931,2023-01-08 00:00:00,2023-08-17 21:00:00,412,DEV1808,SEO,IE,M,24,192.168.185.89,0
10336,2023-02-03 00:00:00,2023-08-23 19:00:00,158,DEV6159,SEO,FireFox,M,43,192.168.65.225,0
52933,2023-08-12 00:00:00,2023-05-03 14:00:00,451,DEV8900,Ads,IE,M,59,192.168.30.103,0
94899,2023-06-28 00:00:00,2023-05-30 06:00:00,423,DEV1410,Ads,Safari,F,47,192.168.171.190,0
55536,2023-09-03 00:00:00,2023-07-14 12:00:00,125,DEV2318,Direct,FireFox,M,34,192.168.172.82,0
79504,2023-09-17 00:00:00,2023-07-02 01:00:00,400,DEV6684,Direct,Chrome,F,23,192.168.228.120,0
61148,2023-04-18 00:00:00,2023-01-21 08:00:00,462,DEV5903,Ads,Safari,M,20,192.168.209.119,0
26279,2023-08-30 00:00:00,2023-06-18 04:00:00,329,DEV1066,SEO,Chrome,F,36,192.168.177.66,0
78665,2023-01-24 00:00:00,2023-08-03 00:00:00,267,DEV7546,Ads,Safari,M,36,192.168.198.86,0
81386,2023-08-04 00:00:00,2023-08-28 18:00:00,380,DEV3253,Ads,Chrome,M,41,192.168.228.128,0
96124,2023-02-24 00:00:00,2023-02-05 19:00:00,460,DEV9532,Ads,IE,M,45,192.168.241.70,0
87485,2023-01-26 00:00:00,2023-06-18 18:00:00,393,DEV9187,SEO,IE,M,52,192.168.247.85,0
84055,2023-10-08 00:00:00,2023-10-15 21:00:00,88,DEV6953,SEO,Safari,M,52,192.168.194.82,0
87273,2023-10-19 00:00:00,2023-06-07 12:00:00,240,DEV1955,Direct,Safari,F,22,192.168.93.136,1
76670,2023-07-05 00:00:00,2023-10-03 05:00:00,366,DEV5304,Ads,FireFox,F,55,192.168.98.245,0
86474,2023-01-12 00:00:00,2023-04-03 09:00:00,128,DEV6633,Ads,Safari,M,23,192.168.162.140,0
64028,2023-05-09 00:00:00,2023-02-05 10:00:00,83,DEV3010,SEO,Safari,F,46,192.168.153.172,1
81128,2023-07-27 00:00:00,2023-03-22 22:00:00,18,DEV7819,Ads,FireFox,M,40,192.168.178.91,0
28108,2023-05-13 00:00:00,2023-02-16 15:00:00,288,DEV2888,SEO,Safari,F,62,192.168.152.55,0
62495,2023-07-15 00:00:00,2023-05-23 22:00:00,279,DEV1368,Direct,Chrome,M,54,192.168.38.130,0
92806,2023-09-19 00:00:00,2023-05-16 00:00:00,63,DEV2762,Direct,IE,M,49,192.168.202.221,0
86533,2023-10-09 00:00:00,2023-05-05 18:00:00,389,DEV1993,Direct,FireFox,M,18,192.168.52.160,1
66830,2023-04-13 00:00:00,2023-04-12 04:00:00,54,DEV9273,SEO,FireFox,M,51,192.168.61.225,0
84640,2023-04-30 00:00:00,2023-09-09 05:00:00,234,DEV2187,SEO,Safari,F,61,192.168.104.194,1
62509,2023-07-02 00:00:00,2023-07-29 05:00:00,25,DEV1376,Ads,IE,F,45,192.168.68.222,0
76406,2023-01-09 00:00:00,2023-08-05 04:00:00,221,DEV1002,Direct,FireFox,F,24,192.168.131.199,0
49519,2023-02-14 00:00:00,2023-05-07 05:00:00,209,DEV1683,SEO,Chrome,F,54,192.168.58.144,0
59649,2023-09-01 00:00:00,2023-08-17 12:00:00,250,DEV4727,Direct,Safari,M,46,192.168.149.165,0
44524,2023-09-27 00:00:00,2023-11-11 00:00:00,111,DEV1763,Direct,IE,F,36,192.168.215.30,0
43885,2023-04-22 00:00:00,2023-09-10 00:00:00,491,DEV9457,Direct,Safari,F,61,192.168.48.179,0
54369,2023-02-24 00:00:00,2023-10-29 13:00:00,104,DEV3482,Ads,Safari,M,36,192.168.112.109,0
40676,2023-01-15 00:00:00,2023-10-19 07:00:00,374,DEV1724,SEO,Chrome,F,37,192.168.216.37,0
74093,2023-02-06 00:00:00,2023-11-07 08:00:00,194,DEV3840,SEO,Chrome,M,32,192.168.246.223,0
57764,2023-06-27 00:00:00,2023-07-01 22:00:00,145,DEV6346,SEO,Chrome,F,41,192.168.252.48,0
60799,2023-05-07 00:00:00,2023-03-27 09:00:00,34,DEV3423,Ads,FireFox,F,58,192.168.217.99,0
89414,2023-04-27 00:00:00,2023-08-07 05:00:00,434,DEV6381,Ads,IE,M,25,192.168.154.22,0
82307,2023-03-13 00:00:00,2023-04-25 08:00:00,327,DEV3475,Ads,FireFox,M,24,192.168.83.237,1
92062,2023-04-21 00:00:00,2023-02-05 17:00:00,342,DEV6127,Ads,Safari,F,36,192.168.26.244,0
41923,2023-05-29 00:00:00,2023-03-30 14:00:00,411,DEV7049,SEO,IE,M,45,192.168.80.141,1
88388,2023-07-04 00:00:00,2023-05-18 03:00:00,59,DEV6997,Ads,IE,M,29,192.168.130.103,0
57574,2023-04-15 00:00:00,2023-05-27 01:00:00,178,DEV8424,SEO,Safari,F,43,192.168.26.236,0
53391,2023-05-27 00:00:00,2023-02-15 05:00:00,299,DEV7786,Direct,Safari,F,52,192.168.189.251,1
63664,2023-08-09 00:00:00,2023-03-10 16:00:00,109,DEV7707,SEO,FireFox,F,21,192.168.13.219,0
77384,2023-01-06 00:00:00,2023-08-28 06:00:00,379,DEV6338,Direct,Chrome,F,51,192.168.171.24,0
41027,2023-09-17 00:00:00,2023-05-14 22:00:00,90,DEV3291,Ads,Chrome,F,24,192.168.188.231,0
45464,2023-10-26 00:00:00,2023-04-08 22:00:00,21,DEV6034,Direct,Safari,F,44,192.168.202.251,0
44485,2023-02-11 00:00:00,2023-05-31 19:00:00,217,DEV5398,Ads,Chrome,F,20,192.168.51.139,0
29456,2023-09-16 00:00:00,2023-10-10 14:00:00,86,DEV5465,SEO,IE,M,50,192.168.249.224,0
84795,2023-09-28 00:00:00,2023-03-02 23:00:00,84,DEV5946,SEO,FireFox,F,29,192.168.211.245,0
45554,2023-02-16 00:00:00,2023-03-06 20:00:00,471,DEV9238,Ads,Chrome,F,36,192.168.161.22,1
56922,2023-03-26 00:00:00,2023-06-09 01:00:00,179,DEV4661,SEO,Safari,F,34,192.168.252.146,0
23409,2023-06-23 00:00:00,2023-06-12 20:00:00,320,DEV3564,Direct,Safari,F,35,192.168.119.227,0
79327,2023-02-27 00:00:00,2023-08-17 11:00:00,357,DEV4325,Direct,Chrome,M,20,192.168.248.235,0
46639,2023-07-18 00:00:00,2023-08-17 09:00:00,452,DEV5927,Direct,Safari,F,30,192.168.0.201,0
73627,2023-07-28 00:00:00,2023-09-25 16:00:00,188,DEV1755,Ads,Safari,M,49,192.168.192.125,0
93424,2023-09-05 00:00:00,2023-02-24 17:00:00,97,DEV2452,Direct,IE,F,22,192.168.132.184,0
29692,2023-07-30 00:00:00,2023-10-06 15:00:00,446,DEV7179,Direct,FireFox,F,42,192.168.149.170,1
99037,2023-02-08 00:00:00,2023-06-19 09:00:00,474,DEV1904,Direct,FireFox,M,39,192.168.1.200,0
88840,2023-09-09 00:00:00,2023-10-15 07:00:00,274,DEV3454,Direct,Chrome,M,25,192.168.235.134,0
64200,2023-05-11 00:00:00,2023-03-06 20:00:00,231,DEV4487,Direct,IE,M,33,192.168.111.20,0
67415,2023-10-18 00:00:00,2023-06-04 21:00:00,494,DEV5060,Direct,IE,M,49,192.168.70.58,0
28074,2023-09-07 00:00:00,2023-09-02 12:00:00,12,DEV6804,Ads,IE,F,22,192.168.8.119,0
25549,2023-02-21 00:00:00,2023-07-08 15:00:00,127,DEV9970,Direct,IE,F,53,192.168.167.72,0
39963,2023-01-14 00:00:00,2023-08-06 07:00:00,145,DEV2790,Ads,Safari,M,42,192.168.250.114,0
62265,2023-06-05 00:00:00,2023-05-26 11:00:00,475,DEV8488,Ads,Chrome,F,33,192.168.176.139,0
26061,2023-01-30 00:00:00,2023-10-12 16:00:00,196,DEV8736,Ads,FireFox,F,41,192.168.235.99,0
68226,2023-03-31 00:00:00,2023-07-12 15:00:00,39,DEV2601,Direct,FireFox,F,31,192.168.72.137,0
38810,2023-06-16 00:00:00,2023-03-12 08:00:00,76,DEV4843,Direct,IE,M,30,192.168.112.73,0
70006,2023-03-10 00:00:00,2023-03-14 18:00:00,320,DEV7267,Ads,FireFox,F,40,192.168.235.16,1
32800,2023-06-12 00:00:00,2023-08-13 16:00:00,427,DEV4675,Ads,Chrome,F,42,192.168.229.3,0
85476,2023-08-30 00:00:00,2023-05-29 23:00:00,388,DEV2005,Direct,FireFox,F,44,192.168.63.143,0
79460,2023-02-21 00:00:00,2023-05-24 07:00:00,308,DEV1231,SEO,Safari,F,25,192.168.48.239,0
67767,2023-05-22 00:00:00,2023-02-13 11:00:00,421,DEV7576,SEO,IE,M,35,192.168.99.154,0
38054,2023-03-04 00:00:00,2023-07-22 08:00:00,430,DEV5586,SEO,FireFox,F,54,192.168.5.103,0
85319,2023-10-19 00:00:00,2023-04-07 05:00:00,226,DEV3133,Direct,Chrome,M,23,192.168.8.57,0
55397,2023-04-01 00:00:00,2023-08-08 09:00:00,167,DEV2690,Ads,FireFox,F,23,192.168.251.31,0
23233,2023-06-01 00:00:00,2023-04-01 08:00:00,80,DEV2223,SEO,Chrome,M,42,192.168.165.29,0
35068,2023-06-06 00:00:00,2023-07-19 03:00:00,327,DEV5970,Ads,Safari,M,37,192.168.205.44,0
75727,2023-05-30 00:00:00,2023-08-31 10:00:00,119,DEV3203,Direct,FireFox,F,40,192.168.113.156,0
80453,2023-09-28 00:00:00,2023-06-28 20:00:00,294,DEV8882,Ads,IE,F,34,192.168.219.149,1
35832,2023-03-10 00:00:00,2023-09-18 21:00:00,380,DEV9343,SEO,Chrome,M,49,192.168.30.208,0
96242,2023-04-26 00:00:00,2023-06-27 05:00:00,267,DEV2351,Direct,Safari,F,33,192.168.127.16,0
23682,2023-07-11 00:00:00,2023-08-29 17:00:00,99,DEV1171,Ads,IE,F,54,192.168.112.124,0
33383,2023-01-04 00:00:00,2023-06-09 03:00:00,370,DEV6524,Direct,Safari,F,37,192.168.53.78,0
68160,2023-03-16 00:00:00,2023-06-11 11:00:00,66,DEV2429,SEO,FireFox,M,20,192.168.46.159,0
33666,2023-10-25 00:00:00,2023-02-17 08:00:00,450,DEV9008,SEO,Safari,F,18,192.168.155.138,1
68817,2023-08-29 00:00:00,2023-11-03 14:00:00,307,DEV5857,SEO,Safari,M,54,192.168.166.144,0
44642,2023-01-30 00:00:00,2023-10-12 22:00:00,58,DEV6817,Direct,Chrome,F,52,192.168.75.114,0
51830,2023-05-23 00:00:00,2023-04-25 08:00:00,194,DEV4433,Direct,Chrome,F,33,192.168.114.166,0
20234,2023-07-02 00:00:00,2023-03-13 05:00:00,208,DEV4199,SEO,IE,M,21,192.168.243.200,0
67616,2023-01-16 00:00:00,2023-01-26 10:00:00,27,DEV2359,Direct,IE,F,20,192.168.152.25,0
19221,2023-04-21 00:00:00,2023-06-09 06:00:00,207,DEV6873,Direct,Chrome,M,61,192.168.67.189,0
21410,2023-07-20 00:00:00,2023-06-01 13:00:00,498,DEV9884,SEO,FireFox,M,34,192.168.146.12,0
90055,2023-04-17 00:00:00,2023-05-06 15:00:00,241,DEV8432,SEO,Safari,F,61,192.168.28.53,0
71413,2023-06-11 00:00:00,2023-03-16 14:00:00,36,DEV1099,Ads,FireFox,M,59,192.168.238.72,0
11051,2023-10-10 00:00:00,2023-11-16 19:00:00,127,DEV4442,SEO,FireFox,F,51,192.168.169.189,0
85301,2023-09-26 00:00:00,2023-07-23 08:00:00,63,DEV4049,Direct,IE,F,59,192.168.231.198,1
86918,2023-06-04 00:00:00,2023-06-20 18:00:00,498,DEV9619,Ads,Chrome,F,51,192.168.198.20,0
